,Accident_severity
11009,Fatal injury
11010,Fatal injury
11011,Fatal injury
11012,Fatal injury
11013,Fatal injury
11014,Fatal injury
11015,Fatal injury
11016,Fatal injury
11017,Fatal injury
11018,Fatal injury
11019,Fatal injury
11020,Fatal injury
11021,Fatal injury
11022,Fatal injury
11023,Fatal injury
11024,Fatal injury
11025,Fatal injury
11026,Fatal injury
11027,Fatal injury
11028,Fatal injury
11029,Fatal injury
11030,Fatal injury
11031,Fatal injury
11032,Fatal injury
11033,Fatal injury
11034,Fatal injury
11035,Fatal injury
11036,Fatal injury
11037,Fatal injury
11038,Fatal injury
11039,Fatal injury
11040,Fatal injury
11041,Fatal injury
11042,Fatal injury
11043,Fatal injury
11044,Fatal injury
11045,Fatal injury
11046,Fatal injury
11047,Fatal injury
11048,Fatal injury
11049,Fatal injury
11050,Fatal injury
11051,Fatal injury
11052,Fatal injury
11053,Fatal injury
11054,Fatal injury
11055,Fatal injury
11056,Fatal injury
11057,Fatal injury
11058,Fatal injury
11059,Fatal injury
11060,Fatal injury
11061,Fatal injury
11062,Fatal injury
11063,Fatal injury
11064,Fatal injury
11065,Fatal injury
11066,Fatal injury
11067,Fatal injury
11068,Fatal injury
11069,Fatal injury
11070,Fatal injury
11071,Fatal injury
11072,Fatal injury
11073,Fatal injury
11074,Fatal injury
11075,Fatal injury
11076,Fatal injury
11077,Fatal injury
11078,Fatal injury
11079,Fatal injury
11080,Fatal injury
11081,Fatal injury
11082,Fatal injury
11083,Fatal injury
11084,Fatal injury
11085,Fatal injury
11086,Fatal injury
11087,Fatal injury
11088,Fatal injury
11089,Fatal injury
11090,Fatal injury
11091,Fatal injury
11092,Fatal injury
11093,Fatal injury
11094,Fatal injury
11095,Fatal injury
11096,Fatal injury
11097,Fatal injury
11098,Fatal injury
11099,Fatal injury
11100,Fatal injury
11101,Fatal injury
11102,Fatal injury
11103,Fatal injury
11104,Fatal injury
11105,Fatal injury
11106,Fatal injury
11107,Fatal injury
11108,Fatal injury
11109,Fatal injury
11110,Fatal injury
11111,Fatal injury
11112,Fatal injury
11113,Fatal injury
11114,Fatal injury
11115,Fatal injury
11116,Fatal injury
11117,Fatal injury
11118,Fatal injury
11119,Fatal injury
11120,Fatal injury
11121,Fatal injury
11122,Fatal injury
11123,Fatal injury
11124,Fatal injury
11125,Fatal injury
11126,Fatal injury
11127,Fatal injury
11128,Fatal injury
11129,Fatal injury
11130,Fatal injury
11131,Fatal injury
11132,Fatal injury
11133,Fatal injury
11134,Fatal injury
11135,Fatal injury
11136,Fatal injury
11137,Fatal injury
11138,Fatal injury
11139,Fatal injury
11140,Fatal injury
11141,Fatal injury
11142,Fatal injury
11143,Fatal injury
11144,Fatal injury
11145,Fatal injury
11146,Fatal injury
11147,Fatal injury
11148,Fatal injury
11149,Fatal injury
11150,Fatal injury
11151,Fatal injury
11152,Fatal injury
11153,Fatal injury
11154,Fatal injury
11155,Fatal injury
11156,Fatal injury
11157,Fatal injury
11158,Fatal injury
11159,Fatal injury
11160,Fatal injury
11161,Fatal injury
11162,Fatal injury
11163,Fatal injury
11164,Fatal injury
11165,Fatal injury
11166,Fatal injury
11167,Fatal injury
11168,Fatal injury
11169,Fatal injury
11170,Fatal injury
11171,Fatal injury
11172,Fatal injury
11173,Fatal injury
11174,Fatal injury
11175,Fatal injury
11176,Fatal injury
11177,Fatal injury
11178,Fatal injury
11179,Fatal injury
11180,Fatal injury
11181,Fatal injury
11182,Fatal injury
11183,Fatal injury
11184,Fatal injury
11185,Fatal injury
11186,Fatal injury
11187,Fatal injury
11188,Fatal injury
11189,Fatal injury
11190,Fatal injury
11191,Fatal injury
11192,Fatal injury
11193,Fatal injury
11194,Fatal injury
11195,Fatal injury
11196,Fatal injury
11197,Fatal injury
11198,Fatal injury
11199,Fatal injury
11200,Fatal injury
11201,Fatal injury
11202,Fatal injury
11203,Fatal injury
11204,Fatal injury
11205,Fatal injury
11206,Fatal injury
11207,Fatal injury
11208,Fatal injury
11209,Fatal injury
11210,Fatal injury
11211,Fatal injury
11212,Fatal injury
11213,Fatal injury
11214,Fatal injury
11215,Fatal injury
11216,Fatal injury
11217,Fatal injury
11218,Fatal injury
11219,Fatal injury
11220,Fatal injury
11221,Fatal injury
11222,Fatal injury
11223,Fatal injury
11224,Fatal injury
11225,Fatal injury
11226,Fatal injury
11227,Fatal injury
11228,Fatal injury
11229,Fatal injury
11230,Fatal injury
11231,Fatal injury
11232,Fatal injury
11233,Fatal injury
11234,Fatal injury
11235,Fatal injury
11236,Fatal injury
11237,Fatal injury
11238,Fatal injury
11239,Fatal injury
11240,Fatal injury
11241,Fatal injury
11242,Fatal injury
11243,Fatal injury
11244,Fatal injury
11245,Fatal injury
11246,Fatal injury
11247,Fatal injury
11248,Fatal injury
11249,Fatal injury
11250,Fatal injury
11251,Fatal injury
11252,Fatal injury
11253,Fatal injury
11254,Fatal injury
11255,Fatal injury
11256,Fatal injury
11257,Fatal injury
11258,Fatal injury
11259,Fatal injury
11260,Fatal injury
11261,Fatal injury
11262,Fatal injury
11263,Fatal injury
11264,Fatal injury
11265,Fatal injury
11266,Fatal injury
11267,Fatal injury
11268,Fatal injury
11269,Fatal injury
11270,Fatal injury
11271,Fatal injury
11272,Fatal injury
11273,Fatal injury
11274,Fatal injury
11275,Fatal injury
11276,Fatal injury
11277,Fatal injury
11278,Fatal injury
11279,Fatal injury
11280,Fatal injury
11281,Fatal injury
11282,Fatal injury
11283,Fatal injury
11284,Fatal injury
11285,Fatal injury
11286,Fatal injury
11287,Fatal injury
11288,Fatal injury
11289,Fatal injury
11290,Fatal injury
11291,Fatal injury
11292,Fatal injury
11293,Fatal injury
11294,Fatal injury
11295,Fatal injury
11296,Fatal injury
11297,Fatal injury
11298,Fatal injury
11299,Fatal injury
11300,Fatal injury
11301,Fatal injury
11302,Fatal injury
11303,Fatal injury
11304,Fatal injury
11305,Fatal injury
11306,Fatal injury
11307,Fatal injury
11308,Fatal injury
11309,Fatal injury
11310,Fatal injury
11311,Fatal injury
11312,Fatal injury
11313,Fatal injury
11314,Fatal injury
11315,Fatal injury
11316,Fatal injury
11317,Fatal injury
11318,Fatal injury
11319,Fatal injury
11320,Fatal injury
11321,Fatal injury
11322,Fatal injury
11323,Fatal injury
11324,Fatal injury
11325,Fatal injury
11326,Fatal injury
11327,Fatal injury
11328,Fatal injury
11329,Fatal injury
11330,Fatal injury
11331,Fatal injury
11332,Fatal injury
11333,Fatal injury
11334,Fatal injury
11335,Fatal injury
11336,Fatal injury
11337,Fatal injury
11338,Fatal injury
11339,Fatal injury
11340,Fatal injury
11341,Fatal injury
11342,Fatal injury
11343,Fatal injury
11344,Fatal injury
11345,Fatal injury
11346,Fatal injury
11347,Fatal injury
11348,Fatal injury
11349,Fatal injury
11350,Fatal injury
11351,Fatal injury
11352,Fatal injury
11353,Fatal injury
11354,Fatal injury
11355,Fatal injury
11356,Fatal injury
11357,Fatal injury
11358,Fatal injury
11359,Fatal injury
11360,Fatal injury
11361,Fatal injury
11362,Fatal injury
11363,Fatal injury
11364,Fatal injury
11365,Fatal injury
11366,Fatal injury
11367,Fatal injury
11368,Fatal injury
11369,Fatal injury
11370,Fatal injury
11371,Fatal injury
11372,Fatal injury
11373,Fatal injury
11374,Fatal injury
11375,Fatal injury
11376,Fatal injury
11377,Fatal injury
11378,Fatal injury
11379,Fatal injury
11380,Fatal injury
11381,Fatal injury
11382,Fatal injury
11383,Fatal injury
11384,Fatal injury
11385,Fatal injury
11386,Fatal injury
11387,Fatal injury
11388,Fatal injury
11389,Fatal injury
11390,Fatal injury
11391,Fatal injury
11392,Fatal injury
11393,Fatal injury
11394,Fatal injury
11395,Fatal injury
11396,Fatal injury
11397,Fatal injury
11398,Fatal injury
11399,Fatal injury
11400,Fatal injury
11401,Fatal injury
11402,Fatal injury
11403,Fatal injury
11404,Fatal injury
11405,Fatal injury
11406,Fatal injury
11407,Fatal injury
11408,Fatal injury
11409,Fatal injury
11410,Fatal injury
11411,Fatal injury
11412,Fatal injury
11413,Fatal injury
11414,Fatal injury
11415,Fatal injury
11416,Fatal injury
11417,Fatal injury
11418,Fatal injury
11419,Fatal injury
11420,Fatal injury
11421,Fatal injury
11422,Fatal injury
11423,Fatal injury
11424,Fatal injury
11425,Fatal injury
11426,Fatal injury
11427,Fatal injury
11428,Fatal injury
11429,Fatal injury
11430,Fatal injury
11431,Fatal injury
11432,Fatal injury
11433,Fatal injury
11434,Fatal injury
11435,Fatal injury
11436,Fatal injury
11437,Fatal injury
11438,Fatal injury
11439,Fatal injury
11440,Fatal injury
11441,Fatal injury
11442,Fatal injury
11443,Fatal injury
11444,Fatal injury
11445,Fatal injury
11446,Fatal injury
11447,Fatal injury
11448,Fatal injury
11449,Fatal injury
11450,Fatal injury
11451,Fatal injury
11452,Fatal injury
11453,Fatal injury
11454,Fatal injury
11455,Fatal injury
11456,Fatal injury
11457,Fatal injury
11458,Fatal injury
11459,Fatal injury
11460,Fatal injury
11461,Fatal injury
11462,Fatal injury
11463,Fatal injury
11464,Fatal injury
11465,Fatal injury
11466,Fatal injury
11467,Fatal injury
11468,Fatal injury
11469,Fatal injury
11470,Fatal injury
11471,Fatal injury
11472,Fatal injury
11473,Fatal injury
11474,Fatal injury
11475,Fatal injury
11476,Fatal injury
11477,Fatal injury
11478,Fatal injury
11479,Fatal injury
11480,Fatal injury
11481,Fatal injury
11482,Fatal injury
11483,Fatal injury
11484,Fatal injury
11485,Fatal injury
11486,Fatal injury
11487,Fatal injury
11488,Fatal injury
11489,Fatal injury
11490,Fatal injury
11491,Fatal injury
11492,Fatal injury
11493,Fatal injury
11494,Fatal injury
11495,Fatal injury
11496,Fatal injury
11497,Fatal injury
11498,Fatal injury
11499,Fatal injury
11500,Fatal injury
11501,Fatal injury
11502,Fatal injury
11503,Fatal injury
11504,Fatal injury
11505,Fatal injury
11506,Fatal injury
11507,Fatal injury
11508,Fatal injury
11509,Fatal injury
11510,Fatal injury
11511,Fatal injury
11512,Fatal injury
11513,Fatal injury
11514,Fatal injury
11515,Fatal injury
11516,Fatal injury
11517,Fatal injury
11518,Fatal injury
11519,Fatal injury
11520,Fatal injury
11521,Fatal injury
11522,Fatal injury
11523,Fatal injury
11524,Fatal injury
11525,Fatal injury
11526,Fatal injury
11527,Fatal injury
11528,Fatal injury
11529,Fatal injury
11530,Fatal injury
11531,Fatal injury
11532,Fatal injury
11533,Fatal injury
11534,Fatal injury
11535,Fatal injury
11536,Fatal injury
11537,Fatal injury
11538,Fatal injury
11539,Fatal injury
11540,Fatal injury
11541,Fatal injury
11542,Fatal injury
11543,Fatal injury
11544,Fatal injury
11545,Fatal injury
11546,Fatal injury
11547,Fatal injury
11548,Fatal injury
11549,Fatal injury
11550,Fatal injury
11551,Fatal injury
11552,Fatal injury
11553,Fatal injury
11554,Fatal injury
11555,Fatal injury
11556,Fatal injury
11557,Fatal injury
11558,Fatal injury
11559,Fatal injury
11560,Fatal injury
11561,Fatal injury
11562,Fatal injury
11563,Fatal injury
11564,Fatal injury
11565,Fatal injury
11566,Fatal injury
11567,Fatal injury
11568,Fatal injury
11569,Fatal injury
11570,Fatal injury
11571,Fatal injury
11572,Fatal injury
11573,Fatal injury
11574,Fatal injury
11575,Fatal injury
11576,Fatal injury
11577,Fatal injury
11578,Fatal injury
11579,Fatal injury
11580,Fatal injury
11581,Fatal injury
11582,Fatal injury
11583,Fatal injury
11584,Fatal injury
11585,Fatal injury
11586,Fatal injury
11587,Fatal injury
11588,Fatal injury
11589,Fatal injury
11590,Fatal injury
11591,Fatal injury
11592,Fatal injury
11593,Fatal injury
11594,Fatal injury
11595,Fatal injury
11596,Fatal injury
11597,Fatal injury
11598,Fatal injury
11599,Fatal injury
11600,Fatal injury
11601,Fatal injury
11602,Fatal injury
11603,Fatal injury
11604,Fatal injury
11605,Fatal injury
11606,Fatal injury
11607,Fatal injury
11608,Fatal injury
11609,Fatal injury
11610,Fatal injury
11611,Fatal injury
11612,Fatal injury
11613,Fatal injury
11614,Fatal injury
11615,Fatal injury
11616,Fatal injury
11617,Fatal injury
11618,Fatal injury
11619,Fatal injury
11620,Fatal injury
11621,Fatal injury
11622,Fatal injury
11623,Fatal injury
11624,Fatal injury
11625,Fatal injury
11626,Fatal injury
11627,Fatal injury
11628,Fatal injury
11629,Fatal injury
11630,Fatal injury
11631,Fatal injury
11632,Fatal injury
11633,Fatal injury
11634,Fatal injury
11635,Fatal injury
11636,Fatal injury
11637,Fatal injury
11638,Fatal injury
11639,Fatal injury
11640,Fatal injury
11641,Fatal injury
11642,Fatal injury
11643,Fatal injury
11644,Fatal injury
11645,Fatal injury
11646,Fatal injury
11647,Fatal injury
11648,Fatal injury
11649,Fatal injury
11650,Fatal injury
11651,Fatal injury
11652,Fatal injury
11653,Fatal injury
11654,Fatal injury
11655,Fatal injury
11656,Fatal injury
11657,Fatal injury
11658,Fatal injury
11659,Fatal injury
11660,Fatal injury
11661,Fatal injury
11662,Fatal injury
11663,Fatal injury
11664,Fatal injury
11665,Fatal injury
11666,Fatal injury
11667,Fatal injury
11668,Fatal injury
11669,Fatal injury
11670,Fatal injury
11671,Fatal injury
11672,Fatal injury
11673,Fatal injury
11674,Fatal injury
11675,Fatal injury
11676,Fatal injury
11677,Fatal injury
11678,Fatal injury
11679,Fatal injury
11680,Fatal injury
11681,Fatal injury
11682,Fatal injury
11683,Fatal injury
11684,Fatal injury
11685,Fatal injury
11686,Fatal injury
11687,Fatal injury
11688,Fatal injury
11689,Fatal injury
11690,Fatal injury
11691,Fatal injury
11692,Fatal injury
11693,Fatal injury
11694,Fatal injury
11695,Fatal injury
11696,Fatal injury
11697,Fatal injury
11698,Fatal injury
11699,Fatal injury
11700,Fatal injury
11701,Fatal injury
11702,Fatal injury
11703,Fatal injury
11704,Fatal injury
11705,Fatal injury
11706,Fatal injury
11707,Fatal injury
11708,Fatal injury
11709,Fatal injury
11710,Fatal injury
11711,Fatal injury
11712,Fatal injury
11713,Fatal injury
11714,Fatal injury
11715,Fatal injury
11716,Fatal injury
11717,Fatal injury
11718,Fatal injury
11719,Fatal injury
11720,Fatal injury
11721,Fatal injury
11722,Fatal injury
11723,Fatal injury
11724,Fatal injury
11725,Fatal injury
11726,Fatal injury
11727,Fatal injury
11728,Fatal injury
11729,Fatal injury
11730,Fatal injury
11731,Fatal injury
11732,Fatal injury
11733,Fatal injury
11734,Fatal injury
11735,Fatal injury
11736,Fatal injury
11737,Fatal injury
11738,Fatal injury
11739,Fatal injury
11740,Fatal injury
11741,Fatal injury
11742,Fatal injury
11743,Fatal injury
11744,Fatal injury
11745,Fatal injury
11746,Fatal injury
11747,Fatal injury
11748,Fatal injury
11749,Fatal injury
11750,Fatal injury
11751,Fatal injury
11752,Fatal injury
11753,Fatal injury
11754,Fatal injury
11755,Fatal injury
11756,Fatal injury
11757,Fatal injury
11758,Fatal injury
11759,Fatal injury
11760,Fatal injury
11761,Fatal injury
11762,Fatal injury
11763,Fatal injury
11764,Fatal injury
11765,Fatal injury
11766,Fatal injury
11767,Fatal injury
11768,Fatal injury
11769,Fatal injury
11770,Fatal injury
11771,Fatal injury
11772,Fatal injury
11773,Fatal injury
11774,Fatal injury
11775,Fatal injury
11776,Fatal injury
11777,Fatal injury
11778,Fatal injury
11779,Fatal injury
11780,Fatal injury
11781,Fatal injury
11782,Fatal injury
11783,Fatal injury
11784,Fatal injury
11785,Fatal injury
11786,Fatal injury
11787,Fatal injury
11788,Fatal injury
11789,Fatal injury
11790,Fatal injury
11791,Fatal injury
11792,Fatal injury
11793,Fatal injury
11794,Fatal injury
11795,Fatal injury
11796,Fatal injury
11797,Fatal injury
11798,Fatal injury
11799,Fatal injury
11800,Fatal injury
11801,Fatal injury
11802,Fatal injury
11803,Fatal injury
11804,Fatal injury
11805,Fatal injury
11806,Fatal injury
11807,Fatal injury
11808,Fatal injury
11809,Fatal injury
11810,Fatal injury
11811,Fatal injury
11812,Fatal injury
11813,Fatal injury
11814,Fatal injury
11815,Fatal injury
11816,Fatal injury
11817,Fatal injury
11818,Fatal injury
11819,Fatal injury
11820,Fatal injury
11821,Fatal injury
11822,Fatal injury
11823,Fatal injury
11824,Fatal injury
11825,Fatal injury
11826,Fatal injury
11827,Fatal injury
11828,Fatal injury
11829,Fatal injury
11830,Fatal injury
11831,Fatal injury
11832,Fatal injury
11833,Fatal injury
11834,Fatal injury
11835,Fatal injury
11836,Fatal injury
11837,Fatal injury
11838,Fatal injury
11839,Fatal injury
11840,Fatal injury
11841,Fatal injury
11842,Fatal injury
11843,Fatal injury
11844,Fatal injury
11845,Fatal injury
11846,Fatal injury
11847,Fatal injury
11848,Fatal injury
11849,Fatal injury
11850,Fatal injury
11851,Fatal injury
11852,Fatal injury
11853,Fatal injury
11854,Fatal injury
11855,Fatal injury
11856,Fatal injury
11857,Fatal injury
11858,Fatal injury
11859,Fatal injury
11860,Fatal injury
11861,Fatal injury
11862,Fatal injury
11863,Fatal injury
11864,Fatal injury
11865,Fatal injury
11866,Fatal injury
11867,Fatal injury
11868,Fatal injury
11869,Fatal injury
11870,Fatal injury
11871,Fatal injury
11872,Fatal injury
11873,Fatal injury
11874,Fatal injury
11875,Fatal injury
11876,Fatal injury
11877,Fatal injury
11878,Fatal injury
11879,Fatal injury
11880,Fatal injury
11881,Fatal injury
11882,Fatal injury
11883,Fatal injury
11884,Fatal injury
11885,Fatal injury
11886,Fatal injury
11887,Fatal injury
11888,Fatal injury
11889,Fatal injury
11890,Fatal injury
11891,Fatal injury
11892,Fatal injury
11893,Fatal injury
11894,Fatal injury
11895,Fatal injury
11896,Fatal injury
11897,Fatal injury
11898,Fatal injury
11899,Fatal injury
11900,Fatal injury
11901,Fatal injury
11902,Fatal injury
11903,Fatal injury
11904,Fatal injury
11905,Fatal injury
11906,Fatal injury
11907,Fatal injury
11908,Fatal injury
11909,Fatal injury
11910,Fatal injury
11911,Fatal injury
11912,Fatal injury
11913,Fatal injury
11914,Fatal injury
11915,Fatal injury
11916,Fatal injury
11917,Fatal injury
11918,Fatal injury
11919,Fatal injury
11920,Fatal injury
11921,Fatal injury
11922,Fatal injury
11923,Fatal injury
11924,Fatal injury
11925,Fatal injury
11926,Fatal injury
11927,Fatal injury
11928,Fatal injury
11929,Fatal injury
11930,Fatal injury
11931,Fatal injury
11932,Fatal injury
11933,Fatal injury
11934,Fatal injury
11935,Fatal injury
11936,Fatal injury
11937,Fatal injury
11938,Fatal injury
11939,Fatal injury
11940,Fatal injury
11941,Fatal injury
11942,Fatal injury
11943,Fatal injury
11944,Fatal injury
11945,Fatal injury
11946,Fatal injury
11947,Fatal injury
11948,Fatal injury
11949,Fatal injury
11950,Fatal injury
11951,Fatal injury
11952,Fatal injury
11953,Fatal injury
11954,Fatal injury
11955,Fatal injury
11956,Fatal injury
11957,Fatal injury
11958,Fatal injury
11959,Fatal injury
11960,Fatal injury
11961,Fatal injury
11962,Fatal injury
11963,Fatal injury
11964,Fatal injury
11965,Fatal injury
11966,Fatal injury
11967,Fatal injury
11968,Fatal injury
11969,Fatal injury
11970,Fatal injury
11971,Fatal injury
11972,Fatal injury
11973,Fatal injury
11974,Fatal injury
11975,Fatal injury
11976,Fatal injury
11977,Fatal injury
11978,Fatal injury
11979,Fatal injury
11980,Fatal injury
11981,Fatal injury
11982,Fatal injury
11983,Fatal injury
11984,Fatal injury
11985,Fatal injury
11986,Fatal injury
11987,Fatal injury
11988,Fatal injury
11989,Fatal injury
11990,Fatal injury
11991,Fatal injury
11992,Fatal injury
11993,Fatal injury
11994,Fatal injury
11995,Fatal injury
11996,Fatal injury
11997,Fatal injury
11998,Fatal injury
